Satz-art;Text-kenn-zeichen;Land;RB;Kreis;VB;Gem;Gemeindename;;insgesamt;männlich;weiblich;je km2;plz;Längengrad;Breitengrad;key_travel;Reisegebiete;Schlüssel;Grad der Verstädterung
60;64;1;0;53;5391;96;Nusse;6,22; 1 034;519;515;166;23896;10,3434;53,3933;;;;
60;64;1;0;53;5391;97;Panten;13,83;696;365;331;50;23896;10,3711;53,3952;;;;
60;64;1;0;53;5391;99;Poggensee;5,44;345;172;173;63;23896;10,3447;53,3826;;;;
60;64;1;0;53;5391;101;Ritzerau;11,11;285;136;149;26;23896;10,3403;53,3947;;;;
60;64;1;0;53;5391;108;Sandesneben;6,13; 1 658;846;812;270;23898;10,2949;53,4117;;;;
60;64;1;0;53;5391;109;Schiphorst;8,15;585;283;302;72;23847;10,2742;53,423;;;;
60;64;1;0;53;5391;112;Schönberg;14,78; 1 278;654;624;86;22929;12,2624;48,2033;;;;
60;64;1;0;53;5391;114;Schürensöhlen;2,75;152;83;69;55;23847;10,2819;53,4548;;;;
60;64;1;0;53;5391;118;Siebenbäumen;8,82;662;325;337;75;23847;10,3133;53,4458;;;;
60;64;1;0;53;5391;121;Sirksfelde;8,63;294;145;149;34;23898;10,3035;53,3955;;;;
60;64;1;0;53;5391;122;Steinhorst;16,37;568;292;276;35;23847;10,2417;52,4124;;;;
60;64;1;0;53;5391;124;Stubben;5,24;390;182;208;74;23847;8,4706;53,2435;;;;
60;64;1;0;53;5391;127;Walksfelde;3,51;190;95;95;54;23896;10,343;53,3755;;;;
60;64;1;0;53;5391;130;Wentorf (Amt Sandesneben);4,99;692;342;350;139;23898;10,283;53,4036;;;;
50;50;1;0;53;9105;;Sachsenwald (Forstgutsbez.),gemfr.Geb.;;;;;;;;;;;;
60;66;1;0;53;9105;105;Sachsenwald (Forstgutsbez.),gemfr.Geb.;58,49;0;0;0;0;;0;0;;;;
40;43;1;0;54;;;Nordfriesland;;;;;;;;;;;;
50;50;1;0;54;33;;Friedrichstadt, Stadt;;;;;;;;;;;;
60;63;1;0;54;33;33;Friedrichstadt, Stadt;4,03; 2 405; 1 120; 1 285;597;25840;9,0517;54,2224;;;;
50;50;1;0;54;56;;Husum, Stadt;;;;;;;;;;;;
60;63;1;0;54;56;56;Husum, Stadt;25,81; 22 216; 10 557; 11 659;861;25813;9,0301;54,2835;;;;
50;50;1;0;54;108;;Reußenköge;;;;;;;;;;;;
60;64;1;0;54;108;108;Reußenköge;45,91;324;172;152;7;25821;8,5529;54,3508;;;;
50;50;1;0;54;138;;Tönning, Stadt;;;;;;;;;;;;
60;63;1;0;54;138;138;Tönning, Stadt;44,41; 4 886; 2 375; 2 511;110;25832;8,5636;54,1911;;;;
50;50;1;0;54;168;;Sylt;;;;;;;;;;;;
60;64;1;0;54;168;168;Sylt;57,32; 15 277; 7 326; 7 951;267;25980;8,1823;54,5427;;;;
50;51;1;0;54;5417;;Eiderstedt;;;;;;;;;;;;
60;64;1;0;54;5417;35;Garding, Kirchspiel;14,89;329;157;172;22;25836;8,4729;54,1919;;;;
60;63;1;0;54;5417;36;Garding, Stadt;3,06; 2 675; 1 255; 1 420;874;25836;8,4642;54,1941;;;;
60;64;1;0;54;5417;40;Grothusenkoog;3,27;22;9;13;7;25836;8,4533;54,181;;;;
60;64;1;0;54;5417;63;Katharinenheerd;8,4;171;79;92;20;25836;8,4941;54,2007;;;;
60;64;1;0;54;5417;72;Kotzenbüll;7,77;215;111;104;28;25832;8,5427;54,2002;;;;
60;64;1;0;54;5417;90;Norderfriedrichskoog;5,31;39;21;18;7;25870;8,5337;54,2401;;;;
60;64;1;0;54;5417;95;Oldenswort;45,84; 1 270;642;628;28;25870;8,5635;54,222;;;;
60;64;1;0;54;5417;100;Osterhever;18,46;234;108;126;13;25836;8,4556;54,2308;;;;
60;64;1;0;54;5417;104;Poppenbüll;15,52;185;91;94;12;25836;8,454;54,2142;;;;
60;64;1;0;54;5417;113;Sankt Peter-Ording;28,32; 4 111; 1 940; 2 171;145;25826;8,3826;54,1808;;;;
60;64;1;0;54;5417;134;Tating;29,49;990;484;506;34;25881;8,4231;54,1932;;;;
60;64;1;0;54;5417;135;Tetenbüll;36,48;618;299;319;17;25882;8,4942;54,2107;;;;
60;64;1;0;54;5417;140;Tümlauer Koog;6,2;94;53;41;15;25881;8,4123;54,2054;;;;
60;64;1;0;54;5417;145;Vollerwiek;4,62;228;121;107;49;25836;8,474;54,1727;;;;
60;64;1;0;54;5417;148;Welt;8,2;218;110;108;27;25836;8,4739;54,1809;;;;
60;64;1;0;54;5417;150;Westerhever;13,32;120;60;60;9;25881;8,4032;54,2256;;;;
50;51;1;0;54;5439;;Landschaft Sylt;;;;;;;;;;;;
60;64;1;0;54;5439;46;Hörnum (Sylt);5,64; 1 026;513;513;182;25997;8,1712;54,4523;;;;
60;64;1;0;54;5439;61;Kampen (Sylt);8,42;596;307;289;71;25999;8,2032;54,572;;;;
60;64;1;0;54;5439;78;List;18,47; 2 438; 1 697;741;132;25992;#NV;#NV;;;;
60;64;1;0;54;5439;149;Wenningstedt-Braderup (Sylt);6,16; 1 496;659;837;243;25996;8,2026;54,5616;;;;
50;51;1;0;54;5453;;Viöl;;;;;;;;;;;;
60;64;1;0;54;5453;3;Ahrenviöl;10,11;493;246;247;49;25885;9,1225;54,3153;;;;
60;64;1;0;54;5453;4;Ahrenviölfeld;7,29;263;134;129;36;25885;9,1627;54,3205;;;;
60;64;1;0;54;5453;11;Behrendorf;15,29;600;311;289;39;25850;11,5737;52,4932;;;;
60;64;1;0;54;5453;13;Bondelum;9,18;200;107;93;22;25850;9,1601;54,3324;;;;
60;64;1;0;54;5453;41;Haselund;12,79;910;455;455;71;25855;9,1059;54,353;;;;
60;64;1;0;54;5453;57;Immenstedt;14,61;658;321;337;45;25885;9,1759;54,105;;;;
60;64;1;0;54;5453;79;Löwenstedt;19,62;663;329;334;34;25864;9,102;54,3717;;;;
60;64;1;0;54;5453;92;Norstedt;13,5;425;210;215;31;25884;9,0746;54,3519;;;;
60;64;1;0;54;5453;101;Oster-Ohrstedt;11,29;646;344;302;57;25885;9,133;54,3051;;;;
60;64;1;0;54;5453;118;Schwesing;15,63;900;453;447;58;25813;9,0805;54,2938;;;;
60;64;1;0;54;5453;123;Sollwitt;10,95;301;150;151;27;25884;9,1343;54,3541;;;;
60;64;1;0;54;5453;144;Viöl;18,95; 1 993;982; 1 011;105;25884;9,105;54,3408;;;;
60;64;1;0;54;5453;152;Wester-Ohrstedt;18,54; 1 039;521;518;56;25885;9,1124;54,3026;;;;
50;51;1;0;54;5459;;Pellworm;;;;;;;;;;;;
60;64;1;0;54;5459;39;Gröde;2,52;10;7;3;4;25869;8,4303;54,3754;;;;
60;64;1;0;54;5459;50;Hallig Hooge;5,78;76;41;35;13;25859;8,3238;54,3408;;;;
60;64;1;0;54;5459;74;Langeneß;11,57;121;57;64;10;25863;8,3647;54,3815;;;;
60;64;1;0;54;5459;103;Pellworm;37,44; 1 081;480;601;29;25849;8,3922;54,3117;;;;
50;51;1;0;54;5488;;Föhr-Amrum;;;;;;;;;;;;
60;64;1;0;54;5488;5;Alkersum;9,07;419;187;232;46;25938;8,304;54,423;;;;
60;64;1;0;54;5488;15;Borgsum;5,51;362;185;177;66;25938;8,2736;54,416;;;;
60;64;1;0;54;5488;25;Dunsum;2,72;64;31;33;24;25938;8,2452;54,435;;;;
60;64;1;0;54;5488;83;Midlum;8,5;377;171;206;44;25938;8,3656;53,4403;;;;
60;64;1;0;54;5488;85;Nebel;11,96;937;434;503;78;25946;8,2113;54,3903;;;;
60;64;1;0;54;5488;87;Nieblum;7,86;629;290;339;80;25938;8,2921;54,4131;;;;
60;64;1;0;54;5488;89;Norddorf auf Amrum;5,9;634;268;366;107;25946;8,1959;54,4047;;;;
60;64;1;0;54;5488;94;Oevenum;10,87;475;225;250;44;25938;8,3151;54,4236;;;;
60;64;1;0;54;5488;98;Oldsum;13,3;562;246;316;42;25938;8,2654;54,4357;;;;
60;64;1;0;54;5488;129;Süderende;2,59;178;79;99;69;25938;8,2625;54,4337;;;;
60;64;1;0;54;5488;143;Utersum;5,26;426;197;229;81;25938;8,2426;54,4252;;;;
60;64;1;0;54;5488;158;Witsum;1,59;49;22;27;31;25938;8,2628;54,4155;;;;
60;64;1;0;54;5488;160;Wittdün auf Amrum;2,6;717;329;388;276;25946;8,2342;54,3736;;;;
60;64;1;0;54;5488;163;Wrixum;7,55;693;336;357;92;25938;8,3253;54,4158;;;;
60;63;1;0;54;5488;164;Wyk auf Föhr, Stadt;8; 4 396; 2 002; 2 394;550;25938;8,3414;54,4124;;;;
50;51;1;0;54;5489;;Südtondern;;;;;;;;;;;;
60;64;1;0;54;5489;1;Achtrup;29,9; 1 529;803;726;51;25917;9,0142;54,472;;;;
60;64;1;0;54;5489;9;Aventoft;14,47;474;228;246;33;25927;8,492;54,5404;;;;
60;64;1;0;54;5489;16;Bosbüll;6,33;220;101;119;35;25899;8,5138;54,4922;;;;
60;64;1;0;54;5489;17;Braderup;13,35;663;334;329;50;25923;8,5325;54,5008;;;;
60;64;1;0;54;5489;18;Bramstedtlund;13,85;220;109;111;16;25926;9,0514;54,5024;;;;
60;64;1;0;54;5489;22;Dagebüll;36,92;899;436;463;24;25899;8,4223;54,4349;;;;
60;64;1;0;54;5489;27;Ellhöft;7,82;110;62;48;14;25923;8,5727;54,5319;;;;
60;64;1;0;54;5489;34;Friedrich-Wilhelm-Lübke-Koog;13,49;163;87;76;12;25924;8,3755;54,5145;;;;
60;64;1;0;54;5489;48;Holm;4;86;44;42;22;25923;8,5138;54,4953;;;;
60;64;1;0;54;5489;55;Humptrup;16,99;765;393;372;45;25923;8,5152;54,5148;;;;
60;64;1;0;54;5489;62;Karlum;14,46;220;106;114;15;25926;8,5831;54,4943;;;;
60;64;1;0;54;5489;65;Klanxbüll;10,63;952;465;487;90;25924;8,4045;54,5152;;;;
60;64;1;0;54;5489;68;Klixbüll;17,44;962;496;466;55;25899;8,5257;54,4819;;;;
60;64;1;0;54;5489;73;Ladelund;24,09; 1 399;682;717;58;25926;9,0131;54,5027;;;;
60;64;1;0;54;5489;76;Leck;29,79; 7 736; 3 767; 3 969;260;25917;8,5828;54,4619;;;;
60;64;1;0;54;5489;77;Lexgaard;5,24;61;38;23;12;25923;8,5637;54,4955;;;;
60;64;1;0;54;5489;86;Neukirchen;31,58; 1 273;649;624;40;25927;12,4522;48,5831;;;;
60;63;1;0;54;5489;88;Niebüll, Stadt;30,63; 9 252; 4 443; 4 809;302;25899;8,4951;54,4723;;;;
60;64;1;0;54;5489;109;Risum-Lindholm;36,03; 3 654; 1 812; 1 842;101;25920;8,5139;54,4531;;;;
60;64;1;0;54;5489;110;Rodenäs;19,84;427;220;207;22;25924;8,4201;54,5318;;;;
60;64;1;0;54;5489;124;Sprakebüll;11,37;233;117;116;20;25917;9,0436;54,4635;;;;
60;64;1;0;54;5489;125;Stadum;19,74; 1 036;543;493;52;25917;9,0302;54,441;;;;
60;64;1;0;54;5489;126;Stedesand;15,19;856;448;408;56;25920;8,5518;54,4419;;;;
60;64;1;0;54;5489;131;Süderlügum;26,59; 2 246; 1 098; 1 148;84;25923;8,5423;54,5219;;;;
60;64;1;0;54;5489;136;Tinningstedt;8,91;203;90;113;23;25917;8,5547;54,484;;;;
60;64;1;0;54;5489;142;Uphusum;7,06;402;192;210;57;25923;8,506;54,5031;;;;
60;64;1;0;54;5489;154;Westre;19,13;409;199;210;21;25926;8,5912;54,5119;;;;
60;64;1;0;54;5489;165;Galmsbüll;49,05;658;329;329;13;25899;8,4608;54,456;;;;
60;64;1;0;54;5489;166;Emmelsbüll-Horsbüll;35,73;964;471;493;27;25924;8,4105;54,4919;;;;
60;64;1;0;54;5489;167;Enge-Sande;24,82; 1 127;559;568;45;25917;8,5811;54,44;;;;
50;51;1;0;54;5492;;Nordsee-Treene;;;;;;;;;;;;
60;64;1;0;54;5492;7;Arlewatt;5,57;332;183;149;60;25860;9,05;54,3221;;;;
60;64;1;0;54;5492;23;Drage;16,33;593;256;337;36;25878;10,1539;53,2435;;;;
60;64;1;0;54;5492;26;Elisabeth-Sophien-Koog;5,18;47;29;18;9;25845;8,5245;54,3037;;;;
60;64;1;0;54;5492;32;Fresendelf;2,6;97;60;37;37;25876;9,1456;54,2336;;;;
60;64;1;0;54;5492;42;Hattstedt;7; 2 484; 1 215; 1 269;355;25856;9,0129;54,3141;;;;
60;64;1;0;54;5492;43;Hattstedtermarsch;35,26;324;159;165;9;25856;8,5831;54,3255;;;;
60;64;1;0;54;5492;52;Horstedt;11,7;747;390;357;64;25860;9,1344;53,104;;;;
60;64;1;0;54;5492;54;Hude;3,54;194;114;80;55;25876;9,1257;54,2314;;;;
60;64;1;0;54;5492;70;Koldenbüttel;25,8;932;466;466;36;25840;9,0405;54,2306;;;;
60;64;1;0;54;5492;84;Mildstedt;8,71; 3 813; 1 805; 2 008;438;25866;9,0539;54,2749;;;;
60;64;1;0;54;5492;91;Nordstrand;57,21; 2 266; 1 126; 1 140;40;25845;8,5205;54,2914;;;;
60;64;1;0;54;5492;96;Oldersbek;10,82;652;338;314;60;25873;9,1007;54,2648;;;;
60;64;1;0;54;5492;97;Olderup;9,94;439;233;206;44;25860;9,0644;54,3217;;;;
60;64;1;0;54;5492;99;Ostenfeld (Husum);27,67; 1 531;759;772;55;25872;9,135;54,2746;;;;
60;64;1;0;54;5492;105;Ramstedt;5,42;454;226;228;84;25876;9,1002;54,236;;;;
60;64;1;0;54;5492;106;Rantrum;13,69; 1 623;832;791;119;25873;9,0747;54,2626;;;;
60;64;1;0;54;5492;116;Schwabstedt;19,64; 1 298;644;654;66;25876;9,1107;54,2344;;;;
60;64;1;0;54;5492;119;Seeth;13,56;697;424;273;51;25878;9,0947;54,2157;;;;
60;64;1;0;54;5492;120;Simonsberg;17,09;825;418;407;48;25813;8,5819;54,2612;;;;
60;64;1;0;54;5492;130;Süderhöft;2,6;23;8;15;9;25876;9,1433;54,2254;;;;
60;64;1;0;54;5492;132;Südermarsch;30,23;150;87;63;5;25813;9,0456;54,2533;;;;
60;64;1;0;54;5492;141;Uelvesbüll;10,23;270;131;139;26;25889;8,5607;54,2456;;;;
60;64;1;0;54;5492;156;Winnert;18,88;756;373;383;40;25887;9,1205;54,256;;;;
60;64;1;0;54;5492;157;Wisch;3,05;121;60;61;40;25876;9,0915;54,2431;;;;
60;64;1;0;54;5492;159;Wittbek;19,91;809;415;394;41;25872;9,1215;54,2824;;;;
60;64;1;0;54;5492;161;Witzwort;28,14;982;489;493;35;25889;8,5904;54,2358;;;;
60;64;1;0;54;5492;162;Wobbenbüll;1,69;487;246;241;288;25856;8,5934;54,315;;;;
50;51;1;0;54;5494;;Mittleres Nordfriesland;;;;;;;;;;;;
60;64;1;0;54;5494;2;Ahrenshöft;8,79;523;262;261;59;25853;9,0408;54,3333;;;;
60;64;1;0;54;5494;6;Almdorf;5,7;535;275;260;94;25821;9,0059;54,3445;;;;
60;64;1;0;54;5494;10;Bargum;17,29;597;299;298;35;25842;8,5837;54,4227;;;;
60;64;1;0;54;5494;12;Bohmstedt;13,35;725;358;367;54;25853;9,0238;54,3452;;;;
60;64;1;0;54;5494;14;Bordelum;34,71; 2 045; 1 032; 1 013;59;25852;8,553;54,381;;;;
60;63;1;0;54;5494;19;Bredstedt, Stadt;9,75; 4 967; 2 327; 2 640;509;25821;8,5739;54,3712;;;;
60;64;1;0;54;5494;20;Breklum;10,06; 2 311; 1 133; 1 178;230;25821;8,5856;54,3618;;;;
60;64;1;0;54;5494;24;Drelsdorf;17,7; 1 306;659;647;74;25853;9,0222;54,3621;;;;
60;64;1;0;54;5494;37;Goldebek;10,18;348;178;170;34;25862;9,0845;54,4044;;;;
60;64;1;0;54;5494;38;Goldelund;12,02;383;194;189;32;25862;9,0625;54,4043;;;;
60;64;1;0;54;5494;45;Högel;16,28;448;222;226;28;25858;9,0329;54,3835;;;;
60;64;1;0;54;5494;59;Joldelund;19,12;708;359;349;37;25862;9,0809;54,3913;;;;
60;64;1;0;54;5494;71;Kolkerheide;2,1;65;32;33;31;25862;9,0751;54,3713;;;;
60;64;1;0;54;5494;75;Langenhorn;47,4; 3 105; 1 536; 1 569;66;25842;8,5601;54,4054;;;;
60;64;1;0;54;5494;80;Lütjenholm;10,71;311;157;154;29;25842;9,0118;54,4103;;;;
60;64;1;0;54;5494;93;Ockholm;18,64;356;191;165;19;25842;8,4939;54,3954;;;;
60;64;1;0;54;5494;121;Sönnebüll;4,29;265;134;131;62;25821;8,5944;54,3751;;;;
60;64;1;0;54;5494;128;Struckum;8,92;984;498;486;110;25821;8,5939;54,3519;;;;
60;64;1;0;54;5494;146;Vollstedt;6,18;164;86;78;27;25821;9,0158;54,3725;;;;
40;43;1;0;55;;;Ostholstein;;;;;;;;;;;;
50;50;1;0;55;1;;Ahrensbök;;;;;;;;;;;;
60;64;1;0;55;1;1;Ahrensbök;95,37; 8 437; 4 140; 4 297;88;23623;10,3423;54,004;;;;
50;50;1;0;55;4;;Bad Schwartau, Stadt;;;;;;;;;;;;
60;63;1;0;55;4;4;Bad Schwartau, Stadt;18,39; 19 683; 9 212; 10 471;1 070;23611;10,4145;53,5514;;;;
50;50;1;0;55;7;;Bosau;;;;;;;;;;;;
60;64;1;0;55;7;7;Bosau;64,25; 3 447; 1 750; 1 697;54;23715;10,2548;54,0616;;;;
50;50;1;0;55;10;;Dahme;;;;;;;;;;;;
60;64;1;0;55;10;10;Dahme;9,11; 1 228;586;642;135;23743;11,0454;54,1325;;;;
50;50;1;0;55;12;;Eutin, Stadt;;;;;;;;;;;;
60;63;1;0;55;12;12;Eutin, Stadt;41,4; 17 184; 8 184; 9 000;415;23701;10,3653;54,082;;;;
50;50;1;0;55;16;;Grömitz;;;;;;;;;;;;
60;64;1;0;55;16;16;Grömitz;51,09; 7 749; 3 689; 4 060;152;23743;10,574;54,0857;;;;
50;50;1;0;55;18;;Grube;;;;;;;;;;;;
60;64;1;0;55;18;18;Grube;20,2;999;479;520;49;23743;11,021;54,1356;;;;
50;50;1;0;55;21;;Heiligenhafen, Stadt;;;;;;;;;;;;
60;63;1;0;55;21;21;Heiligenhafen, Stadt;18,32; 9 196; 4 447; 4 749;502;23774;10,5829;54,2223;;;;
50;50;1;0;55;25;;Kellenhusen (Ostsee);;;;;;;;;;;;
60;64;1;0;55;25;25;Kellenhusen (Ostsee);8,17; 1 051;473;578;129;23743;11,0336;54,1127;;;;
50;50;1;0;55;28;;Malente;;;;;;;;;;;;
60;64;1;0;55;28;28;Malente;69,06; 10 848; 5 149; 5 699;157;23714;10,3318;54,1016;;;;
50;50;1;0;55;32;;Neustadt in Holstein, Stadt;;;;;;;;;;;;
60;63;1;0;55;32;32;Neustadt in Holstein, Stadt;19,74; 16 647; 8 548; 8 099;843;23730;10,4859;54,062;;;;
50;50;1;0;55;33;;Oldenburg in Holstein, Stadt;;;;;;;;;;;;
60;63;1;0;55;33;33;Oldenburg in Holstein, Stadt;39,68; 9 689; 4 632; 5 057;244;23758;10,5318;54,1734;;;;
50;50;1;0;55;35;;Ratekau;;;;;;;;;;;;
60;64;1;0;55;35;35;Ratekau;59,6; 15 599; 7 576; 8 023;262;23626;10,4406;53,5652;;;;
50;50;1;0;55;40;;Stockelsdorf;;;;;;;;;;;;
60;64;1;0;55;40;40;Stockelsdorf;56,7; 16 832; 8 248; 8 584;297;23617;10,3859;53,5322;;;;
50;50;1;0;55;41;;Süsel;;;;;;;;;;;;
60;64;1;0;55;41;41;Süsel;75,31; 5 407; 2 684; 2 723;72;23701;10,4305;54,0436;;;;
50;50;1;0;55;42;;Timmendorfer Strand;;;;;;;;;;;;
60;64;1;0;55;42;42;Timmendorfer Strand;20,12; 8 906; 4 131; 4 775;443;23669;10,4616;53,5945;;;;
50;50;1;0;55;44;;Scharbeutz;;;;;;;;;;;;
60;64;1;0;55;44;44;Scharbeutz;52,24; 11 723; 5 622; 6 101;224;23683;10,4501;54,0122;;;;
50;50;1;0;55;46;;Fehmarn, Stadt;;;;;;;;;;;;
60;63;1;0;55;46;46;Fehmarn, Stadt;185,48; 12 972; 6 255; 6 717;70;23769;11,0712;54,2842;;;;
50;51;1;0;55;5543;;Oldenburg-Land;;;;;;;;;;;;
60;64;1;0;55;5543;14;Göhl;21,2; 1 198;594;604;57;23758;10,5631;54,1705;;;;
60;64;1;0;55;5543;15;Gremersdorf;45,76; 1 501;766;735;33;23758;10,554;54,1958;;;;
60;64;1;0;55;5543;17;Großenbrode;20,98; 2 139; 1 015; 1 124;102;23775;11,0503;54,2211;;;;
60;64;1;0;55;5543;22;Heringsdorf;29,42; 1 042;543;499;35;23777;14,0923;53,5725;;;;
60;64;1;0;55;5543;31;Neukirchen;28,5; 1 167;588;579;41;23779;12,4522;48,5831;;;;
60;64;1;0;55;5543;43;Wangels;67,12; 2 199; 1 113; 1 086;33;23758;10,4549;54,1618;;;;
50;51;1;0;55;5546;;Lensahn;;;;;;;;;;;;
60;64;1;0;55;5546;6;Beschendorf;8,54;570;267;303;67;23738;10,5223;54,1058;;;;
60;64;1;0;55;5546;11;Damlos;9,35;714;337;377;76;23738;10,5428;54,1435;;;;
60;64;1;0;55;5546;20;Harmsdorf;17,82;714;345;369;40;23738;10,4333;53,4201;;;;
60;64;1;0;55;5546;23;Kabelhorst;5,74;444;187;257;77;23738;10,5516;54,1257;;;;
60;64;1;0;55;5546;27;Lensahn;27,7; 4 933; 2 333; 2 600;178;23738;10,526;54,1303;;;;
60;64;1;0;55;5546;29;Manhagen;9,63;410;207;203;43;23738;10,5449;54,1142;;;;
60;64;1;0;55;5546;36;Riepsdorf;25,81; 1 019;525;494;39;23738;10,5811;54,1331;;;;
50;51;1;0;55;5591;;Ostholstein-Mitte;;;;;;;;;;;;
60;64;1;0;55;5591;2;Altenkrempe;36,64; 1 122;547;575;31;23730;10,4932;54,0759;;;;
60;64;1;0;55;5591;24;Kasseedorf;33,77; 1 556;804;752;46;23717;10,4312;54,0954;;;;
60;64;1;0;55;5591;37;Schashagen;41,46; 2 552; 1 262; 1 290;62;23730;10,5301;54,0803;;;;
60;64;1;0;55;5591;38;Schönwalde am Bungsberg;39,06; 2 448; 1 190; 1 258;63;23744;10,4512;54,1115;;;;
60;64;1;0;55;5591;39;Sierksdorf;19,5; 1 623;801;822;83;23730;10,4606;54,0359;;;;
40;43;1;0;56;;;Pinneberg;;;;;;;;;;;;
50;50;1;0;56;2;;Barmstedt, Stadt;;;;;;;;;;;;
60;63;1;0;56;2;2;Barmstedt, Stadt;17,17; 9 741; 4 730; 5 011;567;25355;9,4607;53,4725;;;;
50;50;1;0;56;15;;Elmshorn, Stadt;;;;;;;;;;;;
60;63;1;0;56;15;15;Elmshorn, Stadt;21,37; 48 444; 23 542; 24 902;2 267;25335;9,3919;53,4518;;;;
50;50;1;0;56;18;;Halstenbek;;;;;;;;;;;;
60;64;1;0;56;18;18;Halstenbek;12,58; 16 552; 8 098; 8 454;1 316;25469;9,5015;53,3802;;;;
50;50;1;0;56;25;;Helgoland;;;;;;;;;;;;
60;64;1;0;56;25;25;Helgoland;4,2; 1 172;553;619;279;27498;7,5321;54,1053;;;;
50;50;1;0;56;39;;Pinneberg, Stadt;;;;;;;;;;;;
60;63;1;0;56;39;39;Pinneberg, Stadt;21,54; 42 314; 20 593; 21 721;1 964;25421;9,4735;53,3938;;;;
50;50;1;0;56;41;;Quickborn, Stadt;;;;;;;;;;;;
60;63;1;0;56;41;41;Quickborn, Stadt;43,17; 20 556; 10 020; 10 536;476;25451;9,5353;53,4344;;;;
50;50;1;0;56;43;;Rellingen;;;;;;;;;;;;
60;64;1;0;56;43;43;Rellingen;13,18; 13 673; 6 630; 7 043;1 037;25462;9,4947;53,3908;;;;
50;50;1;0;56;44;;Schenefeld, Stadt;;;;;;;;;;;;
60;63;1;0;56;44;44;Schenefeld, Stadt;9,99; 18 408; 9 003; 9 405;1 843;22869;9,4921;53,3604;;;;
50;50;1;0;56;48;;Tornesch, Stadt;;;;;;;;;;;;
60;63;1;0;56;48;48;Tornesch, Stadt;20,61; 12 918; 6 351; 6 567;627;25437;9,4307;53,4154;;;;
50;50;1;0;56;49;;Uetersen, Stadt;;;;;;;;;;;;
60;63;1;0;56;49;49;Uetersen, Stadt;11,43; 17 630; 8 586; 9 044;1 542;25436;9,3945;53,4103;;;;
50;50;1;0;56;50;;Wedel, Stadt;;;;;;;;;;;;
60;63;1;0;56;50;50;Wedel, Stadt;33,82; 32 221; 15 638; 16 583;953;22880;9,422;53,3438;;;;
50;51;1;0;56;5616;;Elmshorn-Land;;;;;;;;;;;;
60;64;1;0;56;5616;29;Klein Nordende;10,79; 3 018; 1 493; 1 525;280;25336;9,3915;53,431;;;;
60;64;1;0;56;5616;30;Klein Offenseth-Sparrieshoop;16,92; 2 849; 1 456; 1 393;168;25365;9,4125;53,4818;;;;
60;64;1;0;56;5616;31;Kölln-Reisiek;6,77; 2 759; 1 369; 1 390;408;25337;9,4218;53,4533;;;;
60;64;1;0;56;5616;33;Seester;11,57;953;464;489;82;25370;9,3553;53,4304;;;;
60;64;1;0;56;5616;42;Raa-Besenbek;12,99;544;263;281;42;25335;9,3535;53,4453;;;;
60;64;1;0;56;5616;45;Seestermühe;23,35;919;450;469;39;25371;9,3359;53,4215;;;;
60;64;1;0;56;5616;46;Seeth-Ekholt;6,89;834;420;414;121;25337;9,436;53,4413;;;;
50;51;1;0;56;5628;;Haseldorf;;;;;;;;;;;;
60;64;1;0;56;5628;19;Haselau;18,88; 1 109;558;551;59;25489;9,3725;53,3938;;;;
60;64;1;0;56;5628;20;Haseldorf;18,08; 1 701;840;861;94;25489;9,3543;53,3805;;;;
60;64;1;0;56;5628;27;Hetlingen;24,1; 1 332;657;675;55;25491;9,3808;53,3628;;;;
50;51;1;0;56;5636;;Hörnerkirchen;;;;;;;;;;;;
60;64;1;0;56;5636;6;Bokel;16,02;646;329;317;40;25364;8,4608;53,2334;;;;
60;64;1;0;56;5636;10;Brande-Hörnerkirchen;13,14; 1 617;798;819;123;25364;9,4206;53,5114;;;;
60;64;1;0;56;5636;38;Osterhorn;6,38;410;204;206;64;25364;9,4155;53,5207;;;;
60;64;1;0;56;5636;51;Westerhorn;9,37; 1 276;615;661;136;25364;9,4055;53,5128;;;;
50;51;1;0;56;5642;;Moorrege;;;;;;;;;;;;
60;64;1;0;56;5642;1;Appen;20,28; 5 939; 3 376; 2 563;293;25482;9,4434;53,3935;;;;
60;64;1;0;56;5642;16;Groß Nordende;5,64;711;351;360;126;25436;9,3858;53,4207;;;;
60;64;1;0;56;5642;23;Heidgraben;5,38; 2 390; 1 213; 1 177;444;25436;9,4051;53,4231;;;;
60;64;1;0;56;5642;24;Heist;9,96; 2 821; 1 437; 1 384;283;25492;9,3924;53,3917;;;;
60;64;1;0;56;5642;28;Holm;16,05; 3 104; 1 539; 1 565;193;25488;8,5138;54,4953;;;;
60;64;1;0;56;5642;36;Moorrege;10,76; 4 077; 2 025; 2 052;379;25436;9,3933;53,4005;;;;
60;64;1;0;56;5642;37;Neuendeich;8,54;532;250;282;62;25436;9,3601;53,4035;;;;
50;51;1;0;56;5660;;Rantzau;;;;;;;;;;;;
60;64;1;0;56;5660;3;Bevern;8,04;603;293;310;75;25355;9,4616;53,4521;;;;
60;64;1;0;56;5660;4;Bilsen;6,2;740;355;385;119;25485;9,5234;53,4612;;;;
60;64;1;0;56;5660;8;Bokholt-Hanredder;8,56; 1 276;654;622;149;25335;9,4338;53,4654;;;;
60;64;1;0;56;5660;11;Bullenkuhlen;3,93;366;193;173;93;25355;9,4506;53,4607;;;;
60;64;1;0;56;5660;14;Ellerhoop;10,8; 1 397;684;713;129;25373;9,4615;53,4339;;;;
